"CHEMICAL_NAME"	"omics_layer"	"logFC_post_M"	"AveExpr_post_M"	"t_post_M"	"P.Value_post_M"	"adj.P.Val_post_M"	"B_post_M"	"sig_post_M"	"logFC_post_W"	"AveExpr_post_W"	"t_post_W"	"P.Value_post_W"	"adj.P.Val_post_W"	"B_post_W"	"sig_post_W"	"logFC_rec_M"	"AveExpr_rec_M"	"t_rec_M"	"P.Value_rec_M"	"adj.P.Val_rec_M"	"B_rec_M"	"sig_rec_M"	"logFC_rec_W"	"AveExpr_rec_W"	"t_rec_W"	"P.Value_rec_W"	"adj.P.Val_rec_W"	"B_rec_W"	"sig_rec_W"
"N-acetylglucosamine 6-phosphate"	"metabolome"	0.312292240324675	-4.70552200885785	0.696955573447988	0.48781521598897	0.747629841896139	-6.1765220209037	FALSE	-0.619615246574512	-4.70552200885785	-1.53615066515363	0.128377421824153	0.31929494006013	-5.25701518555103	FALSE	0.0445866026382156	-4.70552200885785	0.098775608376595	0.921559145044021	0.979526259345855	-5.95869920829462	FALSE	0.00974591497829014	-4.70552200885785	0.0246524400543974	0.98039249333561	0.992119676270247	-6.24361663409922	FALSE
"3-ureidopropionate"	"metabolome"	0.0847447828259873	-2.93983304214876	1.19176217232126	0.235051010990245	0.56014973323309	-6.17927971938826	FALSE	0.124827932365088	-2.93983304214876	1.73080104732565	0.0853405017335976	0.240660214888745	-5.27899153423443	FALSE	-0.0721891725405399	-2.93983304214876	-1.01519317432962	0.311487195527649	0.601639651635596	-5.92292449664233	FALSE	-0.0706737268298685	-2.93983304214876	-0.979926191982284	0.328544739416116	0.552582205856926	-6.09927307867501	FALSE
"N6-succinyladenosine"	"metabolome"	-0.212316362313969	-5.35991873481385	-0.879186335380051	0.38237655676689	0.688603543253675	-6.18019611580538	FALSE	-0.126975993597919	-5.35991873481385	-0.537690525894451	0.592534767893157	0.76884112521106	-6.32554172267097	FALSE	-0.0531657985437866	-5.35991873481385	-0.229220456034006	0.819381153583553	0.939290590693341	-6.12554200646276	FALSE	-0.388691615066601	-5.35991873481385	-1.42823243999136	0.157772423360862	0.350329318013882	-5.1797555350017	FALSE
"sphingomyelin (d18:1/22:1, d18:2/22:0, d16:1/24:1)*"	"metabolome"	0.177104122361621	4.49471651606205	1.19395497242471	0.234184296963525	0.56014973323309	-6.1804093156995	FALSE	-0.226541784498729	4.49471651606205	-1.50067833347469	0.135322046698719	0.324312893787865	-5.6426086107558	FALSE	0.244328231711573	4.49471651606205	1.64714916437758	0.101402786838961	0.322506607766019	-5.11117316356166	FALSE	0.093658463453469	4.49471651606205	0.620420763269569	0.535824302857192	0.722978245960422	-6.38233751926775	FALSE
"fructose 1,6-bisphosphate"	"metabolome"	-0.377188031520062	5.34320120435147	-1.19332465079587	0.234430297843359	0.56014973323309	-6.18115206942486	FALSE	-0.0742107378305175	5.34320120435147	-0.230699936254846	0.817829554589834	0.902467729331138	-6.72625500313453	FALSE	-0.67144518216539	5.34320120435147	-2.12427760315472	0.035115023615956	0.169756057023422	-4.24822621403081	FALSE	-0.485198757368403	5.34320120435147	-1.50834401689226	0.133351003052746	0.3170095645847	-5.45731994400141	FALSE
"1-methylhistidine"	"metabolome"	0.130694650629908	4.06275767619288	1.18485951688658	0.237751964141653	0.561941498759945	-6.19108978960716	FALSE	0.159289384175722	4.06275767619288	1.41897877389148	0.157763955788693	0.35031051600324	-5.75947597579907	FALSE	-0.210003091490554	4.06275767619288	-1.9038588062245	0.0586437718992061	0.237381009697265	-4.67285265939009	FALSE	-0.355215283346411	4.06275767619288	-3.16432227947072	0.00184657104129508	0.0159060953664368	-1.77703486533094	TRUE
"glycosyl-N-stearoyl-sphingosine (d18:1/18:0)"	"metabolome"	-0.225518252472443	-0.324970303167744	-1.18474893874309	0.237795575125367	0.561941498759945	-6.19121914359717	FALSE	0.148940377247278	-0.324970303167744	0.768841995144888	0.443070193937107	0.648507584897564	-6.4598363264887	FALSE	-0.0108988938211658	-0.324970303167744	-0.0572567973835179	0.954408902924964	0.99063825151024	-6.42852143234216	FALSE	0.334615988722927	-0.324970303167744	1.72731417183123	0.0859552134546255	0.241588407251207	-5.11329089846411	FALSE
"X-11372"	"metabolome"	-0.275331413874802	-3.96303175019572	-1.10717187104177	0.270257116932337	0.59586480979073	-6.19998101145621	FALSE	-0.810454757981731	-3.96303175019572	-2.75299434285558	0.00674771565674046	0.0601345431336286	-2.8934765255858	FALSE	0.349931691575962	-3.96303175019572	1.40067766769503	0.163684805294249	0.415847883720523	-5.39583034254282	FALSE	-0.0320481670448647	-3.96303175019572	-0.113971469650491	0.909435641497659	0.953978711365955	-6.38396295497413	FALSE
"sphingomyelin (d17:1/14:0, d16:1/15:0)*"	"metabolome"	0.18209997204221	-1.94938243955195	1.17036568548307	0.243526841412111	0.563929749929845	-6.20044544486249	FALSE	-0.304260973547128	-1.94938243955195	-1.93542228539094	0.0546333860166376	0.188652426816634	-4.91412520251124	FALSE	0.167947745365602	-1.94938243955195	1.08732752051023	0.27846414764443	0.567664262426959	-5.85233989640535	FALSE	-0.0717040169536711	-1.94938243955195	-0.456113548662821	0.648902893849273	0.814498291092708	-6.46899797183095	FALSE
"N-stearoyltaurine"	"metabolome"	-0.165784751214839	-2.19192348746416	-1.17649414292504	0.2410672999508	0.563929749929845	-6.20084205849779	FALSE	-0.0905786500965822	-2.19192348746416	-0.631612982733311	0.528501136238603	0.716954364385755	-6.55492487997852	FALSE	0.434598694967449	-2.19192348746416	3.0841366012576	0.00238851720109125	0.0321186332226487	-1.89852850900245	TRUE	0.545500862744158	-2.19192348746416	3.80382603001977	0.00019940495753679	0.00330777635443393	0.268829136524757	TRUE
"spermine"	"metabolome"	-0.277151521490717	2.03746677462396	-1.1757822309831	0.2413509516258	0.563929749929845	-6.20166886091764	FALSE	0.114512477912428	2.03746677462396	0.477356075777875	0.63373107064469	0.803802827234494	-6.63965804427251	FALSE	-0.241376386619163	2.03746677462396	-1.02401049375161	0.307307425171861	0.596289178200446	-5.9177788053608	FALSE	-0.0627633396205378	2.03746677462396	-0.261634906956479	0.79392448290684	0.901557198039176	-6.53824860903673	FALSE
"1-(1-enyl-stearoyl)-2-docosahexaenoyl-GPE (P-18:0/22:6)*"	"metabolome"	0.107992175022836	4.31974536324704	1.17404219428595	0.242045243326145	0.563929749929845	-6.20368763827533	FALSE	0.0159682989898124	4.31974536324704	0.170580777550204	0.864759355794834	0.930771520359325	-6.73822420846548	FALSE	0.128966575166468	4.31974536324704	1.40206640773711	0.16274651282654	0.414709487503773	-5.47230833138538	FALSE	-0.00083637499545741	4.31974536324704	-0.0089345456983048	0.992881994651412	0.99759877372339	-6.57197256071563	FALSE
"1-oleoyl-2-linoleoyl-GPC (18:1/18:2)*"	"metabolome"	-0.143983792416932	6.69879604912951	-1.00783869534673	0.31542675660864	0.638096085008355	-6.20823864739032	FALSE	0.206053820667192	6.69879604912951	1.57809850673246	0.117002662840115	0.295098737649545	-5.45896604510011	FALSE	-0.308140868224505	6.69879604912951	-2.12344237423706	0.0356347151041998	0.171289596466779	-4.0930709569245	FALSE	0.0290453312396979	6.69879604912951	0.225256947425673	0.822137386534488	0.917659940367004	-6.48960537737469	FALSE
"octanoylcarnitine (C8)"	"metabolome"	-0.302950221251529	3.77568199082733	-1.16861091659737	0.244221491925318	0.563929749929845	-6.20997005071903	FALSE	0.00953409407160688	3.77568199082733	0.0361375008099285	0.971215765716918	0.993281674586243	-6.75201503575497	FALSE	0.00617679628866652	3.77568199082733	0.0238265928399529	0.981019298658173	0.993189941204979	-6.42985009368882	FALSE	0.250539206390524	3.77568199082733	0.949629897277745	0.343668951827581	0.567008318666457	-6.12833804509385	FALSE
"lysine"	"metabolome"	-0.0772916817373446	8.98813119344491	-1.16762147144257	0.244619439023084	0.563929749929845	-6.21111146619694	FALSE	0.0921991842652545	8.98813119344491	1.36859960743886	0.172957846501089	0.369140762747872	-5.82835893960874	FALSE	-0.296390015937515	8.98813119344491	-4.47747207397918	1.39231358822776e-05	0.00084135521117191	2.83769049922505	TRUE	-0.309830270298121	8.98813119344491	-4.59910344849419	8.33336939095214e-06	0.00033571573832121	3.2429437828401	TRUE
"cholesterol sulfate"	"metabolome"	0.186683614768866	-5.38841734036848	1.14168935334281	0.255338844972311	0.579133144360791	-6.21860797384777	FALSE	-0.314867391187541	-5.38841734036848	-1.85469852775849	0.0655336754028034	0.210804142170234	-5.02377091376837	FALSE	0.36025503157193	-5.38841734036848	2.21012881646787	0.0285575874146407	0.148219134679669	-4.05604407571694	FALSE	0.17744645755251	-5.38841734036848	1.0640556087594	0.288953637234725	0.507582417642911	-5.99163345171688	FALSE
"flavin adenine dinucleotide (FAD)"	"metabolome"	0.158129086578669	-1.66865148684339	1.15934412572318	0.247966518744576	0.570053464287802	-6.22062288019238	FALSE	0.325335970366055	-1.66865148684339	2.34375765454707	0.0202647109129028	0.118234106429764	-4.07093491319095	FALSE	0.0940265432858314	-1.66865148684339	0.689367927046443	0.491545959037475	0.739942849369579	-6.19752319191273	FALSE	0.0444241401974788	-1.66865148684339	0.320036602523115	0.749339575557056	0.880474001279541	-6.52149833736807	FALSE
"pyridoxal phosphate"	"metabolome"	-0.135836060955979	-5.13464498591485	-1.10400787063972	0.271412884246442	0.59586480979073	-6.23010345024252	FALSE	0.0682221568051409	-5.13464498591485	0.548799892366041	0.583984273910803	0.762906254370359	-6.55785589025574	FALSE	0.0370040997844621	-5.13464498591485	0.302089523300256	0.763015364913137	0.911738698752139	-6.33777821561643	FALSE	0.139112777616361	-5.13464498591485	1.0948263215721	0.275402467902453	0.498338919418956	-5.91756277497623	FALSE
"1-oleoyl-2-docosahexaenoyl-GPE (18:1/22:6)*"	"metabolome"	0.11631990954077	2.01782960580493	1.14552077205633	0.253628064773504	0.579133144360791	-6.23635869984205	FALSE	-0.0124392290236037	2.01782960580493	-0.120371145534699	0.904333460207943	0.954405495168007	-6.7454729614077	FALSE	-0.0155192068787589	2.01782960580493	-0.15283345659091	0.878713627709573	0.964101535809763	-6.41867971667868	FALSE	-0.135490000279276	2.01782960580493	-1.31110107476648	0.191618772418902	0.392516904276975	-5.72837751133613	FALSE
"N-formylphenylalanine"	"metabolome"	0.18137465139748	-5.35070105790355	1.07753635720947	0.283114686274043	0.606367150855292	-6.23767475397986	FALSE	-0.168026242467602	-5.35070105790355	-0.953732975373133	0.341881078900019	0.568234563358382	-6.20218848066212	FALSE	0.13860695849883	-5.35070105790355	0.856199809623473	0.393366763881661	0.664248068351068	-6.0370911768899	FALSE	-0.0904625307272449	-5.35070105790355	-0.52651667746332	0.599371798061531	0.776521502542198	-6.35944791583823	FALSE
"ethyl alpha-glucopyranoside"	"metabolome"	-0.282968537385134	-3.1868371599534	-0.730684395669199	0.46732855135185	0.739280804782133	-6.2384413933046	FALSE	0.157149828476374	-3.1868371599534	0.456748077678197	0.649218718358279	0.816279980053856	-6.39868387411445	FALSE	0.0786342667556466	-3.1868371599534	0.184554881617064	0.854093847058778	0.955771685994347	-5.9480368086434	FALSE	-0.234735452424262	-3.1868371599534	-0.669437347919362	0.505344556907662	0.707817044940202	-6.08583488014443	FALSE
"adenosine 5'-triphosphate (ATP)"	"metabolome"	0.248305626206597	3.00102340829286	1.14248842173324	0.254882056343645	0.579133144360791	-6.2397857309777	FALSE	0.193118196473912	3.00102340829286	0.873108992188186	0.383854049659753	0.601300795261772	-6.37522192403712	FALSE	0.369090113819967	3.00102340829286	1.69823450260715	0.0913209902890494	0.301787335095843	-5.02881487340584	FALSE	-0.127668072560766	3.00102340829286	-0.577201652684223	0.564578490084894	0.743435026914585	-6.40781708612978	FALSE
"1-palmitoyl-2-oleoyl-GPG (16:0/18:1)"	"metabolome"	0.178529895670977	3.18655137539687	1.13770316485268	0.256869779021015	0.581047681956627	-6.24517563103337	FALSE	0.446355290753837	3.18655137539687	2.79498009080865	0.00579655831339089	0.0552901746431059	-2.96478289968496	FALSE	0.0208799319780262	3.18655137539687	0.133059869911586	0.894305805291628	0.964101535809763	-6.42145037739616	FALSE	0.0770818651836329	3.18655137539687	0.482669933601092	0.629960530741364	0.800220133644435	-6.45716031595025	FALSE
"1-oleoyl-GPC (18:1)"	"metabolome"	0.163564334907245	0.232616300351211	1.1326615397464	0.258975711518346	0.584249205185388	-6.25083019810657	FALSE	-0.30696939025616	0.232616300351211	-2.08875080483605	0.0382426945679582	0.157340602321049	-4.61562224432271	FALSE	0.0392911493408535	0.232616300351211	0.272086049419358	0.785891062584237	0.927285688906924	-6.39384875796097	FALSE	-0.208841479548411	0.232616300351211	-1.42104660052874	0.157162839543779	0.349894111194834	-5.58185239183613	FALSE
"S-adenosylhomocysteine (SAH)"	"metabolome"	0.0992078831410723	-1.78959777970459	1.12521582393299	0.262107879650208	0.588178424891448	-6.25913590751617	FALSE	-0.00968770548912312	-1.78959777970459	-0.107966890187444	0.914151219265314	0.957992483500911	-6.74687844863673	FALSE	0.333228059719998	-1.78959777970459	3.77947269817511	0.00021824394910287	0.00642575436254235	0.281809839487536	TRUE	0.265704476581501	-1.78959777970459	2.96120542450386	0.00350979879663432	0.0251634727284122	-2.35762614583103	TRUE
"margarate (17:0)"	"metabolome"	0.0921593135842684	2.41064660266768	1.11768205282058	0.265303868299562	0.592208634779497	-6.26748493097895	FALSE	-0.0786068999815694	2.41064660266768	-0.936741437409677	0.350240672410713	0.572563757656817	-6.31835184490599	FALSE	0.0703159757702019	2.41064660266768	0.852772238511297	0.395003773097348	0.664360222744247	-6.07445675779956	FALSE	0.106399606934591	2.41064660266768	1.26794111920331	0.206579206780627	0.408331796580399	-5.78274111802688	FALSE
"12-HETE"	"metabolome"	0.418753555308662	-2.87129030486365	0.937792577306175	0.350454296001533	0.667757509948868	-6.27481302055892	FALSE	-1.13078144296787	-2.87129030486365	-2.43621184173683	0.0164858516393845	0.104560724055929	-3.69980425528831	FALSE	0.0765267656698994	-2.87129030486365	0.167422080531629	0.867352660982771	0.959408162260601	-6.22056826717374	FALSE	-0.322704565555685	-2.87129030486365	-0.677046371244099	0.499831656625623	0.703589985865686	-6.1269584461907	FALSE
"phenol sulfate"	"metabolome"	0.296714124646933	-0.834399181753082	1.11049918610478	0.268376123754181	0.59586480979073	-6.27539362675172	FALSE	-0.122307345172338	-0.834399181753082	-0.44979288356609	0.653441521135482	0.818980039823137	-6.6523236615371	FALSE	0.364091084393183	-0.834399181753082	1.36266803397968	0.174817044241375	0.429980804212243	-5.52508289737641	FALSE	0.249485626848618	-0.834399181753082	0.917498939662324	0.360200882606153	0.584894331448763	-6.15777844398449	FALSE
"4-guanidinobutanoate"	"metabolome"	-0.178865348347069	2.10339805922227	-1.10844577069495	0.26925892476151	0.59586480979073	-6.27764530657293	FALSE	0.37060827824086	2.10339805922227	2.25674958147844	0.0253168658020336	0.131494034521683	-4.26341171510124	FALSE	-0.231882949872913	2.10339805922227	-1.43700094768586	0.152583665226328	0.402041321047458	-5.42428524735857	FALSE	0.109221532377461	2.10339805922227	0.665084030640776	0.506911758126101	0.708838590701953	-6.35408374179947	FALSE
"adenine"	"metabolome"	0.113010989391843	2.17416072575623	1.10433228138309	0.271033433279183	0.59586480979073	-6.28214361555546	FALSE	0.155772679072922	2.17416072575623	1.49572032871718	0.136608922429719	0.32555253063533	-5.6498823535652	FALSE	0.178636905358402	2.17416072575623	1.74562228235742	0.0827108573273851	0.283293057890558	-4.95024797898957	FALSE	-0.043871017479479	2.17416072575623	-0.421246993221742	0.674114962681806	0.832189669754141	-6.48451687019179	FALSE
"eicosapentaenoate (EPA; 20:5n3)"	"metabolome"	0.192381225303512	-0.426103437479461	1.10189817373523	0.272087276784232	0.59586480979073	-6.2847976743247	FALSE	-0.325501303943835	-0.426103437479461	-1.83194118403364	0.0687368852992807	0.215939311115575	-5.10388917967564	FALSE	-0.0770077080951391	-0.426103437479461	-0.441075540400047	0.659727291333773	0.861800637083194	-6.33482333489159	FALSE	0.189882773594667	-0.426103437479461	1.06867182672371	0.286755780509288	0.505407063147619	-6.01054024145315	FALSE
"X-22770"	"metabolome"	0.252163443733567	-5.30851390762751	1.05851228334783	0.291564807229535	0.612790910840567	-6.2874705398129	FALSE	-0.075994380335854	-5.30851390762751	-0.317130131805761	0.751596532222784	0.86606864534156	-6.67041838545804	FALSE	0.680049279693317	-5.30851390762751	2.85465849125141	0.00493389902920436	0.0546369280851973	-2.50843606840066	FALSE	0.154200846817567	-5.30851390762751	0.640439101973403	0.522887996813067	0.718300147605806	-6.33326739936247	FALSE
"X-25991"	"metabolome"	-0.237181300332443	2.08350204955468	-1.02694633827683	0.306262862495115	0.632009420023629	-6.2876840832824	FALSE	0.0863255330172252	2.08350204955468	0.347310605521688	0.728893126063076	0.85844767506619	-6.56171484898635	FALSE	-0.283026288082412	2.08350204955468	-1.20314850745798	0.231002322236169	0.510959291082953	-5.63413978347378	FALSE	0.247062279196409	2.08350204955468	0.999176136358314	0.319478069726235	0.539477938100588	-5.95807502539682	FALSE
"5-acetylamino-6-amino-3-methyluracil"	"metabolome"	0.182807631097216	-2.65774314175387	1.05824503091525	0.291534392493992	0.612790910840567	-6.29468032112541	FALSE	0.171795201426904	-2.65774314175387	1.00951862193263	0.314246003741433	0.54112975923348	-6.24355710927124	FALSE	0.0352730769641405	-2.65774314175387	0.20354716678957	0.838965314839411	0.951006162975007	-6.37027074866811	FALSE	-0.179154332503935	-2.65774314175387	-1.05276301875978	0.294032525563609	0.512889725003739	-6.02224146755443	FALSE
"X-18345"	"metabolome"	-0.165734222275881	-5.83869270484873	-0.782453851834721	0.435653133268313	0.715655438339792	-6.29828666270006	FALSE	0.109428469078845	-5.83869270484873	0.594865251242426	0.553172751837704	0.734668992236574	-6.44774154323839	FALSE	-0.254833843070327	-5.83869270484873	-1.20765545750398	0.229807067442375	0.510695535805139	-5.45491748637026	FALSE	0.0303621091459103	-5.83869270484873	0.163919938958101	0.870099290449019	0.935644062876049	-6.42321738773664	FALSE
"5-dodecenoylcarnitine (C12:1)"	"metabolome"	-0.30200479579837	2.27343760976504	-1.08432405471189	0.279808323182741	0.605033603366458	-6.29923902444635	FALSE	-0.330512999462087	2.27343760976504	-1.16087818799273	0.247373861238002	0.469848769137469	-6.07779064839998	FALSE	0.0844262935463855	2.27343760976504	0.30312585169552	0.762177089157779	0.911738698752139	-6.38059894241904	FALSE	0.310429703696833	2.27343760976504	1.090338572199	0.277159135426488	0.498338919418956	-5.97891693034718	FALSE
"C-glycosyltryptophan"	"metabolome"	0.121763980267752	-1.49308310058329	1.08855086333681	0.277916260576298	0.605033603366458	-6.29924847164808	FALSE	-0.101623815170895	-1.49308310058329	-0.892699728031374	0.373299139906273	0.595972117309539	-6.35813506198395	FALSE	0.436204140618351	-1.49308310058329	3.8995965212132	0.00013924019018021	0.00471188803569845	0.696439010734103	TRUE	0.323508721199706	-1.49308310058329	2.84181564080333	0.00504347579112355	0.0333342228069572	-2.68273916569169	TRUE
"sphingomyelin (d18:2/24:2)*"	"metabolome"	0.2306458838924	-0.442071274486767	1.08499433762711	0.279483821844223	0.605033603366458	-6.3030697406838	FALSE	-0.42490800957131	-0.442071274486767	-1.96406880333555	0.0511775758235239	0.183121343381901	-4.86030275679917	FALSE	0.391080442496078	-0.442071274486767	1.83970361189234	0.06758238758134	0.254109777305838	-4.78810188331966	FALSE	-0.126825752137183	-0.442071274486767	-0.586231602184954	0.558509305091737	0.740266597615658	-6.4026448599727	FALSE
"1-(1-enyl-palmitoyl)-GPC (P-16:0)*"	"metabolome"	0.141469231823289	0.0875298750682912	1.0847264175529	0.279602154486173	0.605033603366458	-6.30335710503968	FALSE	-0.0627561131797132	0.0875298750682912	-0.472818298860329	0.636958547689907	0.805990967061711	-6.64179485425822	FALSE	0.0829249243685571	0.0875298750682912	0.635833353845514	0.525753122554447	0.768198863007016	-6.23220458528968	FALSE	0.052914475727097	0.0875298750682912	0.398669247197099	0.690644854455211	0.848019661638765	-6.49364013086735	FALSE
"maltotetraose"	"metabolome"	-0.128594842812575	-0.216266407965099	-1.08156100834349	0.28100282674319	0.605033603366458	-6.30674694674241	FALSE	-0.312874128837275	-0.216266407965099	-2.58569407448425	0.0105694765966416	0.0822149190092567	-3.50012814772488	FALSE	-0.317070688722381	-0.216266407965099	-2.66675775101309	0.00840995586998275	0.0765034695269399	-3.01805001446847	FALSE	-0.470973399932673	-0.216266407965099	-3.89227813105309	0.00014314745822263	0.00263266847079027	0.57685107269471	TRUE
"sphingomyelin (d18:1/14:0, d16:1/16:0)*"	"metabolome"	0.166649186691818	3.88987060055968	1.0814281752961	0.281061709365269	0.605033603366458	-6.30688898432004	FALSE	-0.307372538596369	3.88987060055968	-1.9599254963689	0.051664289909605	0.183121343381901	-4.86818742149693	FALSE	0.356524433994997	3.88987060055968	2.31357605612975	0.0219065325399348	0.131439195239609	-3.84852552482219	FALSE	0.272036059427803	3.88987060055968	1.73460651767729	0.0846507245473822	0.239422570858724	-5.10105946970851	FALSE
"glycodeoxycholate"	"metabolome"	-0.0530876364080646	-4.17283500120749	-0.145557148193601	0.884798892546355	0.969411066998589	-6.31583336915856	FALSE	-0.342608713435204	-4.17283500120749	-1.09886717176104	0.276574900882921	0.502108081860411	-5.77332229043923	FALSE	0.774045061123278	-4.17283500120749	2.03841158681612	0.046289213135655	0.20396184537898	-3.98048563104879	FALSE	0.531525397388469	-4.17283500120749	1.66996392724393	0.100563491324297	0.265864730188611	-4.84273613455803	FALSE
"N-stearoyl-sphinganine (d18:0/18:0)*"	"metabolome"	0.151001804076281	-2.75056841195742	0.73830768236116	0.46223899500849	0.737679669843511	-6.31846388444936	FALSE	-0.0826316135046574	-2.75056841195742	-0.399827971288481	0.690225928618777	0.836577558182644	-6.38310944688647	FALSE	0.120902673995553	-2.75056841195742	0.595293797934296	0.553133710546424	0.79236734487832	-5.97338032246013	FALSE	0.217207863071364	-2.75056841195742	1.07724907030408	0.284233940188032	0.504976657902256	-5.74361726511622	FALSE
"glycerophosphorylcholine (GPC)"	"metabolome"	0.139084107179265	9.50686029130763	1.06946900220522	0.286397658082143	0.611849542266397	-6.31960635758228	FALSE	0.427839639586931	9.50686029130763	3.23259823024204	0.00147746119833923	0.0240523332596392	-1.72432184941879	TRUE	0.0768100860278764	9.50686029130763	0.590621083382681	0.555570658124838	0.79236734487832	-6.25932246746136	FALSE	0.358240237144644	9.50686029130763	2.70673086232339	0.00749917885402219	0.0443657714021173	-3.03593795919702	TRUE
"X-25026"	"metabolome"	0.198822528641983	-0.354072870037697	1.04770099040048	0.296371962004363	0.617679814734725	-6.321641248195	FALSE	0.20236569466506	-0.354072870037697	1.03986640344167	0.29998617831971	0.528725639288489	-6.18977023745473	FALSE	0.144100785360119	-0.354072870037697	0.76219893845868	0.447074416007101	0.706962534471042	-6.1291283046355	FALSE	0.315076919577059	-0.354072870037697	1.61415186602904	0.108484246416145	0.279703369686523	-5.26731506955831	FALSE
"fibrinopeptide B"	"metabolome"	-0.324699759181453	-4.9896172278714	-0.785057801079301	0.434616708081907	0.715655438339792	-6.32168556299046	FALSE	-0.867630780834642	-4.9896172278714	-1.79960942260927	0.0754940663535455	0.225681908604592	-4.80144365897878	FALSE	0.313980762946659	-4.9896172278714	0.750513763353839	0.455031539774274	0.711565032622987	-5.89267889562358	FALSE	-0.230451637604767	-4.9896172278714	-0.541513055803022	0.589579894492785	0.767360908832148	-6.16115788885135	FALSE
"1-eicosapentaenoyl-GPE (20:5)*"	"metabolome"	0.137179774136913	-1.06454879232293	1.0655106444232	0.288188111990224	0.612680089422597	-6.32341666109899	FALSE	0.0328128625467885	-1.06454879232293	0.250411986258112	0.802577591145804	0.892226914277168	-6.72110328256969	FALSE	-0.0414244494826076	-1.06454879232293	-0.319411062398501	0.749815360533085	0.903623639616795	-6.37267274571381	FALSE	-0.211431317905329	-1.06454879232293	-1.6135421345318	0.108521078090558	0.279703369686523	-5.29726372181379	FALSE
"1-palmitoyl-2-arachidonoyl-GPE (16:0/20:4)*"	"metabolome"	0.149999069251555	3.39022486465736	1.06538662269705	0.28823484112316	0.612680089422597	-6.3239156236969	FALSE	-0.302557289855295	3.39022486465736	-2.11157403554664	0.0362071353500808	0.155440590963752	-4.5692853061187	FALSE	0.0738097328314526	3.39022486465736	0.52424259947638	0.600803087567833	0.823912678773743	-6.29552750036139	FALSE	-0.233673447132085	3.39022486465736	-1.630827616141	0.104806208294982	0.272818622207861	-5.27044027736002	FALSE
"cytidine"	"metabolome"	-0.244592045933925	-1.74725479510856	-1.06267689883748	0.289477178370864	0.612790910840567	-6.3260668749039	FALSE	0.199048932216663	-1.74725479510856	0.83988996439213	0.402182151650024	0.616387862854928	-6.3912185360268	FALSE	-0.3910640106554	-1.74725479510856	-1.69905234858901	0.0911888962113836	0.301787335095843	-5.02689387995515	FALSE	-0.151797453494949	-1.74725479510856	-0.640511638976859	0.522726157710137	0.718300147605806	-6.35780943666242	FALSE
"4-hydroxyphenylpyruvate"	"metabolome"	0.157214828303564	-3.83786984913696	1.04641145003459	0.296964816259445	0.617679814734725	-6.32982218015252	FALSE	0.337749420613444	-3.83786984913696	2.17300377720488	0.031265465929986	0.14453871134846	-4.4151079963809	FALSE	0.166656690566062	-3.83786984913696	1.1092558578283	0.26900061165354	0.556416913102432	-5.81585493293368	FALSE	0.170500676594823	-3.83786984913696	1.09696298985092	0.274321953224498	0.498338919418956	-5.95123575998384	FALSE
"X-25829"	"metabolome"	-0.168258782861505	-1.88066799193262	-1.05854234214945	0.291332910399952	0.612790910840567	-6.3311038125556	FALSE	-0.194568896219369	-1.88066799193262	-1.2027737009575	0.230761876942935	0.446738095866644	-6.03786113139103	FALSE	0.0744523755831723	-1.88066799193262	0.468391549541111	0.640113767913771	0.846150386961016	-6.32266140298493	FALSE	-0.272721542305686	-1.88066799193262	-1.68589278730356	0.0936789496415804	0.254830840504106	-5.18182339599152	FALSE
"1-palmitoyl-GPE (16:0)"	"metabolome"	0.194692270646117	-0.25816288617046	1.05727581486275	0.291908672658095	0.612790910840567	-6.33242896848752	FALSE	-0.530390725103848	-0.25816288617046	-2.83018956487357	0.00522159299096211	0.0544298887821963	-2.87098676403011	FALSE	0.243035489364492	-0.25816288617046	1.31980352484288	0.18870218382551	0.448432717742645	-5.58082977150633	FALSE	-0.0735918931763375	-0.25816288617046	-0.39268976297838	0.695048077686706	0.848500250682473	-6.49597234261841	FALSE
"N6,N6-dimethyllysine"	"metabolome"	-0.112825604642742	3.27346491759545	-0.562860322858066	0.575039214983508	0.809456199460978	-6.3334906353853	FALSE	0.376814277673012	3.27346491759545	1.97695003213723	0.0513496142673023	0.183121343381901	-4.54178807817726	FALSE	-0.41389347460349	3.27346491759545	-2.04009281816242	0.0445037404271201	0.199568786978345	-4.09479524741203	FALSE	-0.223784109803244	3.27346491759545	-1.17657417128081	0.242711039686281	0.45833379369329	-5.57854944507674	FALSE
"4-chlorobenzoic acid"	"metabolome"	-0.178947092023542	-4.50388153824683	-1.01467447575921	0.311981416371248	0.63528413728949	-6.33486414449016	FALSE	-0.372485931146762	-4.50388153824683	-1.99100259899221	0.048393543545202	0.178450312501337	-4.73324890518517	FALSE	-0.297260279578083	-4.50388153824683	-1.65302766763078	0.100527595770168	0.320929607628535	-5.04711006154345	FALSE	-0.569897403353264	-4.50388153824683	-3.04736935037792	0.00275209900133567	0.0209754572534233	-2.06647169364896	TRUE
